NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
ITG,Isole,14/07/2015,289.4788368,298.83794,1.42E-06,0.499130933,-0.425299678
ITI,Centro (IT),14/07/2015,292.0944121,299.0908815,3.09E-04,0.217929005,-0.112582114
ITH,Nord-Est,14/07/2015,289.4796052,296.479988,4.57E-04,-0.426908279,0.071598513
ITC,Nord-Ovest,15/07/2015,290.0496044,296.7853049,0.002033712,-0.148348548,0.048365197
ITF,Sud,15/07/2015,289.4709883,299.9532134,5.12E-05,-0.384470474,-0.663694083
ITG,Isole,15/07/2015,291.0133418,299.5778221,2.10E-05,-0.393656038,0.276578065
ITI,Centro (IT),15/07/2015,292.1178894,300.1866887,2.54E-04,0.387087424,0.331085255
ITH,Nord-Est,15/07/2015,290.1051603,297.0399584,0.001595753,-0.501697208,0.086815076
ITC,Nord-Ovest,16/07/2015,290.0924489,296.5620481,0.002413029,0.140181897,-0.14325978
ITF,Sud,16/07/2015,288.2194946,300.6943884,1.85E-04,-0.186171296,-0.077449883
ITG,Isole,16/07/2015,290.0920542,299.8581288,1.09E-05,-0.666588158,0.356850553
ITI,Centro (IT),16/07/2015,290.7467783,300.7235545,1.45E-04,0.555024913,0.557486568
ITH,Nord-Est,16/07/2015,290.5757633,297.3042574,0.00197681,-0.175201876,0.059478284
ITC,Nord-Ovest,17/07/2015,289.7787815,296.6486379,0.001849982,0.533329379,0.031021076
ITF,Sud,17/07/2015,288.6528574,301.1096379,3.96E-04,0.296925114,-0.519504742
ITG,Isole,17/07/2015,289.3575975,300.6588649,2.44E-05,-0.485180898,0.143921584
ITI,Centro (IT),17/07/2015,289.5541611,300.8139012,6.94E-05,0.781404426,0.307063647
ITH,Nord-Est,17/07/2015,289.4344608,298.0972228,5.01E-04,0.450103748,0.169323498
ITC,Nord-Ovest,18/07/2015,288.8308893,296.9272452,0.00210087,0.501000375,0.235347532
ITF,Sud,18/07/2015,288.5679573,301.5661215,6.69E-05,0.553385616,-0.757163702
ITG,Isole,18/07/2015,288.4095791,301.349519,1.11E-06,-0.395465657,-0.351272835
ITI,Centro (IT),18/07/2015,289.331312,300.8282596,4.31E-06,0.83709429,0.053989885
ITH,Nord-Est,18/07/2015,288.9517077,298.4977042,4.27E-04,0.153146647,0.228311289
ITC,Nord-Ovest,19/07/2015,289.2710239,296.812323,0.002058891,0.420278181,0.488987702
ITF,Sud,19/07/2015,288.8157578,301.4973591,8.41E-05,0.634794307,-0.02338991
ITG,Isole,19/07/2015,287.3806928,301.525689,6.82E-08,0.086862848,-0.575471528
ITI,Centro (IT),19/07/2015,289.5331796,300.6286722,1.53E-05,1.109040797,0.29092868
ITH,Nord-Est,19/07/2015,288.6525345,298.3097686,0.001112308,0.662984161,0.531813458
ITC,Nord-Ovest,20/07/2015,289.5099726,297.0585831,0.001501283,0.315179549,0.362517781
ITF,Sud,20/07/2015,289.444484,301.199819,1.56E-04,0.53835149,-0.563472812
ITG,Isole,20/07/2015,288.5819217,300.8688425,1.69E-04,0.477107389,-1.112078869
ITI,Centro (IT),20/07/2015,290.2938582,300.7613194,1.79E-05,0.70386573,0.159402891
ITH,Nord-Est,20/07/2015,288.8440988,298.2294272,0.001277103,0.066884192,0.08980948
ITC,Nord-Ovest,21/07/2015,290.1959079,297.8047026,0.001341863,0.062683558,0.07154209
ITF,Sud,21/07/2015,290.3087165,301.3860005,3.53E-04,0.676705743,-1.173708635
ITG,Isole,21/07/2015,289.5934115,300.6639807,8.96E-04,0.304962959,-0.796445283
ITI,Centro (IT),21/07/2015,290.4760665,301.0046938,2.35E-04,0.499934675,-0.104927314
ITH,Nord-Est,21/07/2015,290.1236107,298.7771435,0.001517907,-0.178806757,-0.104961734
ITC,Nord-Ovest,22/07/2015,289.9603052,297.7400127,0.001773965,0.232047528,0.239551221
ITF,Sud,22/07/2015,290.1608708,301.0771214,0.001251242,0.515781247,-0.51848469
ITG,Isole,22/07/2015,290.9256287,300.1511967,0.001609102,0.598285998,-0.687132531
ITI,Centro (IT),22/07/2015,291.0438619,300.7760998,0.001460591,0.545126746,-0.027204208
ITH,Nord-Est,22/07/2015,290.3790712,298.8730361,0.001761678,0.153851282,0.066281578
ITC,Nord-Ovest,23/07/2015,288.4896178,297.2906752,0.001463205,0.457171084,0.380666305
ITF,Sud,23/07/2015,291.1779036,299.7401123,0.002979107,0.410695389,-0.240342432
ITG,Isole,23/07/2015,291.7738529,299.127123,0.001039757,1.099271379,-0.844066381
ITI,Centro (IT),23/07/2015,290.2833983,300.1218204,0.001143418,0.603007005,0.006587375
ITH,Nord-Est,23/07/2015,288.2867856,298.5761161,8.17E-04,0.144258283,0.102454204
ITC,Nord-Ovest,24/07/2015,289.9709731,295.1684769,0.007166135,-0.198700291,-0.126033695
ITF,Sud,24/07/2015,291.1889505,298.7280579,0.004193674,0.431134136,0.049728814
ITG,Isole,24/07/2015,292.0820836,298.3858834,0.003314769,1.026023436,-0.585832034
ITI,Centro (IT),24/07/2015,291.4010586,299.2167574,0.002462481,0.531104407,0.01289497
ITH,Nord-Est,24/07/2015,290.2607253,296.7373283,0.005284274,-0.382449359,-0.170305043
ITC,Nord-Ovest,25/07/2015,288.5012354,294.5768289,0.004559223,0.173866095,-0.07765052
ITF,Sud,25/07/2015,291.6724912,298.0717423,0.003226705,1.120326575,0.460283696
ITG,Isole,25/07/2015,291.948146,298.6611698,3.57E-04,1.704176478,-0.94918334
ITI,Centro (IT),25/07/2015,291.9074532,298.4467992,0.001226986,1.244413729,1.157411957
ITH,Nord-Est,25/07/2015,289.6925493,295.3536818,0.008114808,0.730201445,0.47024091
ITC,Nord-Ovest,26/07/2015,285.8671586,293.0715609,0.002666698,-0.723506886,-0.177980953
ITF,Sud,26/07/2015,291.542675,298.1918099,6.32E-04,1.326239542,0.079184262
ITG,Isole,26/07/2015,289.5427594,298.3928469,2.85E-05,2.322681781,-1.066601039
ITI,Centro (IT),26/07/2015,290.2907547,297.8484299,4.70E-04,0.371530777,0.665989527
ITH,Nord-Est,26/07/2015,287.2062497,293.1925808,0.002687449,-1.162341346,-0.423218122
ITC,Nord-Ovest,27/07/2015,286.620175,294.2961156,0.001032845,0.17767152,0.139300242
ITF,Sud,27/07/2015,289.5564026,297.7104803,1.99E-05,1.954615489,0.460672663
ITG,Isole,27/07/2015,290.8880993,298.7302328,2.76E-05,2.187140249,-1.177066232
ITI,Centro (IT),27/07/2015,290.133113,297.226798,3.44E-04,1.765076416,1.469457862
ITH,Nord-Est,27/07/2015,288.4395818,294.2039715,0.004184675,0.472569083,0.51520543
ITC,Nord-Ovest,28/07/2015,287.1402459,294.2281806,9.94E-04,-0.329810321,0.449281212
ITF,Sud,28/07/2015,290.853673,298.1958321,9.67E-05,1.563420139,0.460887969
ITG,Isole,28/07/2015,289.0015808,299.0803188,1.21E-06,2.171927385,-1.394764224
ITI,Centro (IT),28/07/2015,289.9965827,297.3577823,4.63E-05,0.66099679,1.395430331
ITH,Nord-Est,28/07/2015,288.1623529,294.3003416,0.002159454,-0.356540919,0.178865548
ITC,Nord-Ovest,29/07/2015,288.2009625,294.2990234,0.003189463,0.264822941,0.303015938
ITF,Sud,29/07/2015,289.9954788,298.594619,8.20E-06,1.383157383,0.33171425
ITG,Isole,29/07/2015,288.9185817,299.8715653,1.94E-06,1.176655504,-1.157709152
ITI,Centro (IT),29/07/2015,289.6728917,297.5013308,5.64E-05,1.191276775,1.340153916
ITH,Nord-Est,29/07/2015,288.7707091,294.1021952,0.013361906,0.211213311,0.21301573
ITC,Nord-Ovest,30/07/2015,287.0108564,292.7015158,0.004355017,-0.800098642,-0.187413019
ITF,Sud,30/07/2015,290.0657823,299.4457585,9.56E-05,1.032573293,0.053438709
ITG,Isole,30/07/2015,287.9981957,301.2877562,5.63E-05,0.434091618,-0.430259138
ITI,Centro (IT),30/07/2015,290.4366501,298.3444933,3.47E-04,0.770457048,1.178188553
ITH,Nord-Est,30/07/2015,287.7366918,292.1582931,0.007396038,-1.339083191,-1.042719928
ITC,Nord-Ovest,31/07/2015,286.0845622,291.0530973,0.004332062,-0.906886787,-0.538852171
ITF,Sud,31/07/2015,291.0723528,299.2536659,0.002861818,0.390352289,-0.628409076
ITG,Isole,31/07/2015,289.0492601,301.4374267,2.92E-04,0.793379102,-0.414310004
ITI,Centro (IT),31/07/2015,291.4461893,296.8834388,0.004222173,-0.729376265,-0.853197424
ITH,Nord-Est,31/07/2015,285.2862644,291.6993191,0.002358524,-1.700703757,-0.712040926
ITC,Nord-Ovest,01/08/2015,286.3764533,290.0516207,0.008895671,-0.418604827,-0.554410956
ITF,Sud,01/08/2015,291.96324,299.1910787,3.35E-04,0.012451484,-0.754788114
ITG,Isole,01/08/2015,290.963377,301.0180987,7.00E-04,-0.342030369,-0.030247476
ITI,Centro (IT),01/08/2015,291.5046005,297.0758449,0.005566858,-0.300457253,0.277427545
ITH,Nord-Est,01/08/2015,286.3263285,291.9137643,0.006911811,-0.741045601,-0.230129382
ITC,Nord-Ovest,02/08/2015,286.7379903,292.2441761,5.33E-04,0.081025271,-0.048822498
ITF,Sud,02/08/2015,291.5425138,299.8222,0.002340738,-0.214835221,0.226811389
ITG,Isole,02/08/2015,291.0048647,300.8854388,1.53E-04,0.125183315,0.079799401
ITI,Centro (IT),02/08/2015,291.7072715,296.6374045,0.003522713,-0.151460494,-0.16369677
ITH,Nord-Est,02/08/2015,288.0191954,292.5932816,0.003774619,-0.181116075,-0.20806848
ITC,Nord-Ovest,03/08/2015,288.8439992,294.8113958,9.91E-05,-0.064013912,-0.171909454
ITF,Sud,03/08/2015,292.6120761,297.998771,0.004501829,-0.073447202,-1.194224201
ITG,Isole,03/08/2015,291.3178603,299.7763264,1.00E-04,0.655855335,-1.043594607
ITI,Centro (IT),03/08/2015,291.0854616,297.5604996,2.19E-04,-0.142196952,-1.301839116
ITH,Nord-Est,03/08/2015,288.4711388,294.869566,6.24E-05,-0.340467496,-0.309050446
ITC,Nord-Ovest,04/08/2015,289.9028337,295.3793489,0.001647238,0.262764537,-0.18898848
ITF,Sud,04/08/2015,291.6498355,298.1356876,6.92E-04,0.20897801,-1.16139382
ITG,Isole,04/08/2015,291.0457281,299.6227477,1.44E-04,0.231418198,-1.014946662
ITI,Centro (IT),04/08/2015,290.5311972,298.452659,3.50E-05,0.5153704,-0.798351544
ITH,Nord-Est,04/08/2015,289.4860613,296.102181,0.001894256,0.035844403,-0.046324492
ITC,Nord-Ovest,05/08/2015,289.7596318,296.09777,4.89E-04,-0.152016192,-0.237664896
ITF,Sud,05/08/2015,290.9458102,298.9846744,4.49E-04,0.322210686,-1.203631005
ITG,Isole,05/08/2015,291.0403847,300.0293736,1.44E-04,0.114220607,-0.800565069
ITI,Centro (IT),05/08/2015,290.902333,299.5441222,3.16E-05,-0.005730122,-1.035419464
ITH,Nord-Est,05/08/2015,289.291883,296.9495612,1.84E-04,-0.444555815,-0.296641232
ITC,Nord-Ovest,06/08/2015,289.664766,297.499056,5.55E-04,0.132328191,-0.292916689
ITF,Sud,06/08/2015,290.5066548,299.3453803,5.31E-04,0.384889917,-1.513083497
ITG,Isole,06/08/2015,290.8864583,300.4356749,9.14E-05,-0.210047963,-0.771809687
ITI,Centro (IT),06/08/2015,290.7093696,300.0342516,3.27E-06,-0.277350964,-1.033445965
ITH,Nord-Est,06/08/2015,289.3200575,297.8851129,2.14E-04,-0.359067356,-0.404284694
ITC,Nord-Ovest,07/08/2015,288.902226,298.1095969,6.77E-04,-0.07876335,-0.357226966
ITF,Sud,07/08/2015,290.9708524,299.3292645,0.002297471,-0.149510773,-1.254533498
ITG,Isole,07/08/2015,290.885622,300.3006638,0.002209934,-0.407678376,-0.919656127
ITI,Centro (IT),07/08/2015,290.5758357,300.4187166,6.93E-05,-0.4678749,-0.844453564
ITH,Nord-Est,07/08/2015,289.8740739,298.3202543,9.25E-04,-0.597463926,-0.404770242
ITC,Nord-Ovest,08/08/2015,289.0721494,297.8187839,0.001793203,-0.09222668,-0.311021257
ITF,Sud,08/08/2015,290.2710924,299.1214083,0.002487715,-0.121745071,-0.682053706
ITG,Isole,08/08/2015,290.9780643,300.1014954,0.002520584,-0.118965016,-0.490319255
ITI,Centro (IT),08/08/2015,290.7529758,300.419056,5.17E-04,-0.290487698,-0.485884782
ITH,Nord-Est,08/08/2015,290.3784778,297.7094019,0.00330526,-0.28904665,-0.586717458
ITC,Nord-Ovest,09/08/2015,289.9104123,295.3175417,0.011402863,0.02399656,-0.318180596
ITF,Sud,09/08/2015,289.9847772,298.6733664,0.001918405,0.501216366,0.180041135
ITG,Isole,09/08/2015,291.0047859,299.1793531,0.001042087,0.899584033,-0.752379551
ITI,Centro (IT),09/08/2015,292.1327731,299.1626137,0.003308646,0.188780686,0.222373614
ITH,Nord-Est,09/08/2015,289.6992362,297.1747096,0.002767524,-0.34008679,-0.258461995
ITC,Nord-Ovest,10/08/2015,288.5270921,292.6176318,0.012983854,0.434831319,-0.419485652
ITF,Sud,10/08/2015,291.1986358,297.5350621,0.004433486,0.596393254,0.3171538
ITG,Isole,10/08/2015,289.8092561,297.4188578,0.001287892,2.285738271,-0.160343901
ITI,Centro (IT),10/08/2015,292.3997663,295.6309812,0.01638155,-0.394621954,0.333106346
ITH,Nord-Est,10/08/2015,288.385305,295.3773628,0.00466866,-0.319158242,-0.205361019
ITC,Nord-Ovest,11/08/2015,286.4659644,294.8488444,1.28E-04,0.3365731,-0.138536231
ITF,Sud,11/08/2015,291.6768457,295.5291732,0.012109786,-0.413956598,0.025206726
ITG,Isole,11/08/2015,290.2164073,295.8061104,0.0052299,1.679005277,-0.862028192
ITI,Centro (IT),11/08/2015,291.3481535,295.7345872,0.003528313,-0.648088453,-0.826359439
ITH,Nord-Est,11/08/2015,287.0058708,295.6415432,2.26E-04,-0.232773967,-0.522281588
ITC,Nord-Ovest,12/08/2015,286.6606348,295.8909039,1.43E-04,0.348174807,-0.090152129
ITF,Sud,12/08/2015,291.6969237,295.5342319,0.004685674,-0.540186489,-1.231549065
ITG,Isole,12/08/2015,290.8047773,296.560311,0.002763405,0.500108491,-1.681878204
ITI,Centro (IT),12/08/2015,289.4332199,297.6594228,2.68E-05,-0.45117897,-1.297572472
ITH,Nord-Est,12/08/2015,286.4569141,296.7644109,7.97E-05,0.066311185,-0.488487263
ITC,Nord-Ovest,13/08/2015,287.872132,295.8835897,0.001140785,0.15480485,0.224748271
ITF,Sud,13/08/2015,290.0914394,298.0401647,5.75E-04,0.252341918,-1.178354675
ITG,Isole,13/08/2015,290.6581856,298.1767895,5.14E-04,0.016672835,-1.080292136
ITI,Centro (IT),13/08/2015,288.6804106,299.1810053,7.19E-07,0.127545223,-0.503236572
ITH,Nord-Est,13/08/2015,286.7737857,297.4692989,8.84E-05,-0.073617001,0.179400262
ITC,Nord-Ovest,14/08/2015,288.0919274,292.9214509,0.011203584,0.311395253,0.042190653
ITF,Sud,14/08/2015,290.364748,298.7649628,7.59E-04,0.947287621,0.1145949
ITG,Isole,14/08/2015,290.64762,298.4006947,5.16E-04,1.257198638,-0.392502221
ITI,Centro (IT),14/08/2015,289.8999213,298.5501056,4.70E-04,0.669256144,0.734294602
ITH,Nord-Est,14/08/2015,287.837328,296.0632967,0.002310174,0.309449634,0.306529249
ITC,Nord-Ovest,15/08/2015,287.1492294,290.1503645,0.014810101,0.317478473,-0.02101155
ITF,Sud,15/08/2015,291.3611714,297.6168886,0.001971633,1.122208093,0.819840487
ITG,Isole,15/08/2015,289.4870812,297.1889381,5.96E-04,2.028128933,-0.840868699
ITI,Centro (IT),15/08/2015,290.7332109,295.7944368,0.002783062,0.588554944,0.662468609
ITH,Nord-Est,15/08/2015,288.1023349,293.6513378,0.004414525,0.438344378,0.243843475
ITC,Nord-Ovest,16/08/2015,285.5482781,289.8265988,0.006109532,0.488601379,-0.078431181
ITF,Sud,16/08/2015,289.9057713,294.0926833,0.006762313,1.779530528,0.949255785
ITG,Isole,16/08/2015,287.2407199,295.0896701,0.001151855,2.967320286,-0.502936705
ITI,Centro (IT),16/08/2015,288.9393905,292.8914877,0.007220578,0.750969632,0.421909533
ITH,Nord-Est,16/08/2015,287.4019989,291.594699,0.007605821,0.428640949,-0.033598076
ITC,Nord-Ovest,17/08/2015,285.263774,290.7749607,0.003048719,0.403122475,0.45586746
ITF,Sud,17/08/2015,287.7299226,294.1409225,3.75E-04,1.778007455,0.670098884
ITG,Isole,17/08/2015,287.7339261,295.4551878,2.54E-04,2.203344796,-0.670638746
ITI,Centro (IT),17/08/2015,287.610815,293.0704343,6.82E-04,1.271737879,0.929395952
ITH,Nord-Est,17/08/2015,286.4516542,291.5210927,0.005091377,0.779221254,0.300092807
ITC,Nord-Ovest,18/08/2015,285.9522097,289.8833974,0.009063808,-0.00929885,0.169514482
ITF,Sud,18/08/2015,287.8710853,294.8295414,1.74E-04,0.983256869,-0.113090077
ITG,Isole,18/08/2015,287.7521037,296.7100151,9.67E-05,0.055586522,-0.140032621
ITI,Centro (IT),18/08/2015,287.6967584,294.1093801,7.13E-04,0.391087833,0.774352499
ITH,Nord-Est,18/08/2015,286.6007008,291.4915881,0.005111458,0.04992419,0.328064315
ITC,Nord-Ovest,19/08/2015,285.0843639,289.28604,0.006278886,0.098731018,-0.303079207
ITF,Sud,19/08/2015,289.15599,294.7511972,0.002573697,0.859176995,0.478730235
ITG,Isole,19/08/2015,288.7563499,296.8205726,8.36E-04,1.976680426,-0.81751209
ITI,Centro (IT),19/08/2015,289.0400432,292.5615432,0.008112484,0.511397601,0.143867313
ITH,Nord-Est,19/08/2015,286.7575476,289.4231056,0.013254619,-0.05336558,-0.593915948
ITC,Nord-Ovest,20/08/2015,284.5140049,290.8287067,0.001359891,0.291190203,-0.162954173
ITF,Sud,20/08/2015,288.4100937,294.0620629,8.19E-04,0.89189206,-1.051256895
ITG,Isole,20/08/2015,287.881326,296.1134659,5.60E-05,1.609007831,-1.33481858
ITI,Centro (IT),20/08/2015,287.4175275,293.0530506,4.01E-04,0.053292896,-1.274099773
ITH,Nord-Est,20/08/2015,285.1980779,290.8880044,0.003396117,-0.040725194,-0.325375639
ITC,Nord-Ovest,21/08/2015,285.5642571,290.4533616,0.002589267,-0.487956177,-0.403354376
ITF,Sud,21/08/2015,288.4825957,293.6423603,0.002825468,1.007673936,-1.492603553
ITG,Isole,21/08/2015,287.7195897,295.959437,3.97E-05,0.705589512,-1.066326711
ITI,Centro (IT),21/08/2015,287.7756215,293.3621366,0.001513578,-0.366048291,-1.597091536
ITH,Nord-Est,21/08/2015,285.1694119,290.3265679,0.003137358,-0.769814595,-0.792331469
ITC,Nord-Ovest,22/08/2015,285.542845,290.3264497,0.002648575,-0.375505071,-0.060333248
ITF,Sud,22/08/2015,286.8683974,293.5065135,4.82E-04,1.023966488,-1.451260227
ITG,Isole,22/08/2015,288.4972356,296.3936922,9.08E-05,0.11349724,-0.442100904
ITI,Centro (IT),22/08/2015,286.1542631,293.2080141,8.77E-05,-0.440155103,-1.116482063
ITH,Nord-Est,22/08/2015,283.9731525,290.2364261,6.44E-04,-0.479813014,-0.145789872
ITC,Nord-Ovest,23/08/2015,285.8347058,289.4396452,0.008377628,-0.679163203,0.012543836
ITF,Sud,23/08/2015,286.9254381,294.1514418,1.78E-04,0.446692667,0.02763833
ITG,Isole,23/08/2015,288.8887906,297.3481513,2.46E-04,-0.202442076,1.34203129
ITI,Centro (IT),23/08/2015,286.8359264,294.0230685,3.40E-04,-0.229828985,0.999578511
ITH,Nord-Est,23/08/2015,285.3213659,290.7611755,0.001391234,-0.530059377,0.531668307
ITC,Nord-Ovest,24/08/2015,287.0683481,288.8735731,0.020716662,-0.592098358,0.014845261
ITF,Sud,24/08/2015,287.9432892,296.1347634,3.44E-05,0.324718397,1.133431482
ITG,Isole,24/08/2015,289.2331194,298.4110109,1.61E-05,1.076513427,1.586698724
ITI,Centro (IT),24/08/2015,290.4330822,294.9858273,0.005527175,-0.636051349,2.232861525
ITH,Nord-Est,24/08/2015,288.0481454,290.7894282,0.011424124,-0.781072888,0.438601499
ITC,Nord-Ovest,25/08/2015,287.1784889,290.6648286,0.003618447,-0.101877949,-0.050617475
ITF,Sud,25/08/2015,289.8373886,297.1314457,3.52E-04,1.059147569,0.669437812
ITG,Isole,25/08/2015,289.0529012,297.9080704,5.63E-04,1.708803525,-0.875990642
ITI,Centro (IT),25/08/2015,290.0068803,295.3307658,0.001092697,0.680531904,0.611021133
ITH,Nord-Est,25/08/2015,288.6103596,291.6755756,0.005696888,-0.553807351,-0.257759789
ITC,Nord-Ovest,26/08/2015,287.3567756,291.4402409,5.09E-04,-0.177411867,-0.149489427
ITF,Sud,26/08/2015,290.8609529,296.4463688,6.73E-04,0.28472306,-0.655151174
ITG,Isole,26/08/2015,288.6785495,297.3792175,2.30E-04,-0.287521479,-0.583274006
ITI,Centro (IT),26/08/2015,288.5561495,294.9766896,2.65E-04,-0.024383865,-0.651629712
ITH,Nord-Est,26/08/2015,287.4259469,292.4030325,3.97E-04,-0.512396937,-0.323994457
ITC,Nord-Ovest,27/08/2015,287.8369138,292.2700355,3.26E-04,0.148241454,-0.067667038
ITF,Sud,27/08/2015,291.1782172,296.9444498,2.36E-04,-0.124585146,-0.261136661
ITG,Isole,27/08/2015,290.2045952,297.5899228,1.00E-04,-0.481982993,0.301076498
ITI,Centro (IT),27/08/2015,290.2710524,295.8857674,3.05E-05,0.057724151,0.091162163
ITH,Nord-Est,27/08/2015,288.0801251,293.5203557,3.15E-05,-0.050403758,0.281483221
ITC,Nord-Ovest,28/08/2015,288.2640575,293.4286674,4.36E-05,0.247825796,-0.043953612
ITF,Sud,28/08/2015,289.855922,297.8773362,3.45E-05,-0.113280798,-0.333053021
ITG,Isole,28/08/2015,290.6963094,297.9646391,9.61E-05,-0.851603163,-0.037839181
ITI,Centro (IT),28/08/2015,290.1677164,296.8362325,1.33E-05,0.206168431,0.192330989
ITH,Nord-Est,28/08/2015,289.0591416,294.5260316,3.70E-05,-0.080560636,0.208869837
ITC,Nord-Ovest,29/08/2015,289.5637227,294.4903571,7.74E-05,0.06874348,-0.224821045
ITF,Sud,29/08/2015,289.3445297,298.0962446,2.10E-05,0.241528927,-1.119247753
ITG,Isole,29/08/2015,290.5371856,298.2488172,9.68E-06,-1.043116054,0.040130561
ITI,Centro (IT),29/08/2015,290.4419637,297.5685313,7.17E-06,0.203685661,-0.181584983
ITH,Nord-Est,29/08/2015,289.5726922,295.8388464,7.27E-06,-0.172505412,-0.087818098
ITC,Nord-Ovest,30/08/2015,288.7117459,294.418157,7.88E-05,0.350669144,-0.016099628
ITF,Sud,30/08/2015,288.3337749,298.2976851,4.08E-05,0.053788552,-0.686732631
ITG,Isole,30/08/2015,289.0150745,298.678622,1.59E-06,-0.889645856,0.180188246
ITI,Centro (IT),30/08/2015,289.593062,298.1544451,4.88E-05,0.461483209,-0.085829426
ITH,Nord-Est,30/08/2015,288.475317,295.9532028,3.33E-05,0.107808672,0.083547916
ITC,Nord-Ovest,31/08/2015,286.969953,293.6479029,6.64E-05,0.278044763,0.189270545
ITF,Sud,31/08/2015,287.7494565,298.2967634,3.27E-05,-0.143582138,0.030261543
ITG,Isole,31/08/2015,287.8384649,298.5676728,2.57E-05,-0.552537448,0.395226313
ITI,Centro (IT),31/08/2015,288.0666351,298.2043099,3.68E-05,0.50488596,0.176115144
ITH,Nord-Est,31/08/2015,287.8922142,295.3608648,1.08E-04,0.211088682,0.44757867
ITC,Nord-Ovest,01/09/2015,286.9875394,292.3355483,0.004246698,0.295208496,0.324943233
ITF,Sud,01/09/2015,287.662116,298.1437904,5.05E-06,0.573880784,0.438681105
ITG,Isole,01/09/2015,288.5144473,298.4210848,5.63E-05,0.535695096,0.045041466
ITI,Centro (IT),01/09/2015,287.1281279,297.446408,2.13E-06,0.766189258,0.702720917
ITH,Nord-Est,01/09/2015,286.3518466,294.5906459,6.79E-04,0.637249791,0.683218471
ITC,Nord-Ovest,02/09/2015,287.266538,291.0532083,0.006397317,0.045996768,0.11491411
ITF,Sud,02/09/2015,287.8140436,297.3276263,2.35E-04,1.203437337,0.298267995
ITG,Isole,02/09/2015,287.9201321,298.1455843,3.42E-05,1.324041981,-0.847251794
ITI,Centro (IT),02/09/2015,289.1118882,295.9793576,8.30E-04,0.564952092,1.273648573
ITH,Nord-Est,02/09/2015,287.4891054,292.4074692,0.007407283,0.134257472,0.03844896
ITC,Nord-Ovest,03/09/2015,286.1277241,289.8223144,0.006566278,0.02466584,0.0524058
ITF,Sud,03/09/2015,287.9747055,297.0996251,4.88E-05,1.145430391,0.444254251
ITG,Isole,03/09/2015,288.1192909,298.217574,7.21E-05,0.83601963,0.141251232
ITI,Centro (IT),03/09/2015,289.0822387,295.464931,3.54E-04,0.680650863,1.326947811
ITH,Nord-Est,03/09/2015,285.8552032,291.850342,0.004105774,0.584567289,0.602523785
ITC,Nord-Ovest,04/09/2015,284.5920947,289.2373508,0.002838553,0.168187636,-0.014047532
ITF,Sud,04/09/2015,289.2041955,297.460074,7.56E-04,0.999044182,0.816857571
ITG,Isole,04/09/2015,290.1530424,298.6057728,0.001695376,0.325043761,0.23495357
ITI,Centro (IT),04/09/2015,290.6907648,294.3818176,0.008775072,0.277734978,1.37436403
ITH,Nord-Est,04/09/2015,285.834654,291.0280056,0.005578794,0.199139598,0.265065021
ITC,Nord-Ovest,05/09/2015,282.8891439,287.9390041,0.005983426,0.370995742,-0.595703032
ITF,Sud,05/09/2015,290.2800455,297.3988207,0.00371986,1.534613849,1.691130438
ITG,Isole,05/09/2015,289.1326638,297.7466562,2.73E-04,1.909414786,-0.337291151
ITI,Centro (IT),05/09/2015,289.088347,293.1403661,0.018564511,1.471470638,0.811108909
ITH,Nord-Est,05/09/2015,284.819241,288.930645,0.010713316,0.363958486,-0.437534167
ITC,Nord-Ovest,06/09/2015,279.5781248,287.2414709,8.18E-05,0.019719555,-0.531251266
ITF,Sud,06/09/2015,287.6514311,295.0902655,5.98E-04,1.127615476,-0.269508003
ITG,Isole,06/09/2015,288.6189842,296.3346614,2.09E-04,1.536680568,-0.898404743
ITI,Centro (IT),06/09/2015,285.7285328,291.934858,1.65E-04,0.127878068,-0.31349043
ITH,Nord-Est,06/09/2015,280.4308155,287.6511029,2.89E-04,-0.338596598,-0.535349935
ITC,Nord-Ovest,07/09/2015,280.8615101,287.7940135,3.45E-04,-0.500111433,-0.445282186
ITF,Sud,07/09/2015,287.0883496,293.7021837,9.59E-04,0.14857182,-1.392625795
ITG,Isole,07/09/2015,288.5962977,295.0855511,0.002304886,0.63906835,-1.042920724
ITI,Centro (IT),07/09/2015,284.9200288,291.7836713,2.53E-04,-0.747139704,-0.990027911
ITH,Nord-Est,07/09/2015,279.7012722,287.7296087,2.42E-04,-0.990405996,-0.704585255
ITC,Nord-Ovest,08/09/2015,281.654184,287.4611116,0.001113552,-0.375744643,-0.495121655
ITF,Sud,08/09/2015,283.8497757,292.4845683,2.49E-04,-0.403774911,-1.897409826
ITG,Isole,08/09/2015,289.2044913,294.5519574,0.003476412,-1.130591805,-0.055210065
ITI,Centro (IT),08/09/2015,282.9772433,291.0902019,7.12E-05,-1.55552811,-1.09969179
ITH,Nord-Est,08/09/2015,279.7134707,287.7856527,2.19E-04,-0.981284893,-0.20876043
ITC,Nord-Ovest,09/09/2015,282.07976,287.6967372,0.001703301,-0.467918379,-0.313351473
ITF,Sud,09/09/2015,284.9229921,290.5784145,0.011418265,-0.8352602,-1.250750451
ITG,Isole,09/09/2015,289.9855513,292.7542492,0.024420021,-0.634097824,-0.390378515
ITI,Centro (IT),09/09/2015,282.2430733,290.4926637,7.67E-05,-1.371603151,-1.453201881
