NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
RO4,Macroregiunea Patru,12/10/2014,283.7744588,287.4286555,4.57E-06,-0.470419025,0.40851477
RO1,Macroregiunea Unu,13/10/2014,283.0093843,287.0677643,1.07E-06,-0.516158302,0.636633439
RO2,Macroregiunea Doi,13/10/2014,280.5391962,285.2044905,2.03E-06,0.019077559,0.749125222
RO3,Macroregiunea Trei,13/10/2014,282.7913582,286.1738758,2.07E-06,-0.330373475,0.049015563
RO4,Macroregiunea Patru,13/10/2014,284.192063,287.8931238,1.81E-06,-0.656817201,0.662542271
RO1,Macroregiunea Unu,14/10/2014,283.5976139,288.5500219,7.60E-05,0.198712662,1.084841825
RO2,Macroregiunea Doi,14/10/2014,282.7412609,286.911956,9.58E-05,0.167640374,1.905991543
RO3,Macroregiunea Trei,14/10/2014,283.667892,287.2411601,1.98E-04,0.194253973,0.380317841
RO4,Macroregiunea Patru,14/10/2014,284.9896945,288.8252786,2.33E-04,-0.377638624,0.533513432
RO1,Macroregiunea Unu,15/10/2014,284.4426186,288.1726838,0.005000757,0.193923697,0.843847582
RO2,Macroregiunea Doi,15/10/2014,285.0511645,289.0685854,0.001184145,0.53519093,1.519866046
RO3,Macroregiunea Trei,15/10/2014,285.8609109,289.6061118,1.09E-04,0.970357514,0.804961546
RO4,Macroregiunea Patru,15/10/2014,286.06779,289.2542997,0.003041722,0.019370724,0.452907367
RO1,Macroregiunea Unu,16/10/2014,285.0060676,286.7968214,0.003026154,1.268889691,0.257928865
RO2,Macroregiunea Doi,16/10/2014,285.4443794,288.7773365,8.24E-04,1.607927314,-0.192615
RO3,Macroregiunea Trei,16/10/2014,287.1101685,289.3856219,0.003045758,2.121537144,0.166327832
RO4,Macroregiunea Patru,16/10/2014,287.0454153,288.4144132,0.008290733,1.384259349,0.257969826
RO1,Macroregiunea Unu,17/10/2014,284.3352537,285.5914809,0.017595819,1.183659532,0.291742128
RO2,Macroregiunea Doi,17/10/2014,284.6917098,287.9043548,0.005842822,1.720213504,0.188827421
RO3,Macroregiunea Trei,17/10/2014,286.6370977,289.2636527,0.006209343,2.079778966,0.350582362
RO4,Macroregiunea Patru,17/10/2014,286.7844375,288.3213949,0.012705019,1.774078576,0.229373971
RO1,Macroregiunea Unu,18/10/2014,281.0203333,283.2915468,0.003249335,1.409394872,-1.47083819
RO2,Macroregiunea Doi,18/10/2014,280.5961025,284.7041174,0.004380216,0.872743906,-3.585518578
RO3,Macroregiunea Trei,18/10/2014,282.9662241,286.9364049,0.00267028,0.962553575,-1.800294869
RO4,Macroregiunea Patru,18/10/2014,282.4165403,285.7754201,6.57E-04,1.787074254,-1.251533533
RO1,Macroregiunea Unu,19/10/2014,278.0394159,281.2694582,6.08E-06,0.041873001,0.477692012
RO2,Macroregiunea Doi,19/10/2014,276.6207978,281.5451929,4.84E-06,0.294317172,0.001476226
RO3,Macroregiunea Trei,19/10/2014,279.308261,283.161301,7.24E-05,0.014962118,0.689190937
RO4,Macroregiunea Patru,19/10/2014,280.6508875,283.7327535,5.35E-05,-0.582346588,0.541642545
RO1,Macroregiunea Unu,20/10/2014,280.0006356,283.7693533,7.63E-04,0.816066736,0.904613702
RO2,Macroregiunea Doi,20/10/2014,280.2515047,285.5319676,2.72E-05,2.223810209,1.303185922
RO3,Macroregiunea Trei,20/10/2014,281.2662928,285.4108124,8.68E-07,2.219486795,0.602869086
RO4,Macroregiunea Patru,20/10/2014,281.9488007,285.5314809,1.14E-06,0.774843715,0.417409298
RO1,Macroregiunea Unu,21/10/2014,283.3045961,285.271118,0.005661494,0.726580511,0.480470551
RO2,Macroregiunea Doi,21/10/2014,283.5214204,286.6283615,0.004817494,0.581638604,0.465352398
RO3,Macroregiunea Trei,21/10/2014,284.1178169,288.0166449,2.27E-06,1.314829022,0.458257478
RO4,Macroregiunea Patru,21/10/2014,284.07164,287.1675197,4.53E-04,0.877226054,0.221508528
RO1,Macroregiunea Unu,22/10/2014,281.6098041,284.1572766,0.005528927,-0.622274633,1.209491161
RO2,Macroregiunea Doi,22/10/2014,283.6324389,285.6652772,5.32E-04,-1.336310321,1.056601748
RO3,Macroregiunea Trei,22/10/2014,284.0882677,286.5023227,4.55E-05,-1.566634092,-0.234329377
RO4,Macroregiunea Patru,22/10/2014,282.2726712,284.3198968,0.010929972,-0.02862965,0.34187922
RO1,Macroregiunea Unu,23/10/2014,280.4285393,282.2773638,0.009308521,-1.79725034,-1.114947772
RO2,Macroregiunea Doi,23/10/2014,283.7433058,284.9805057,0.011584235,-1.829704053,-0.861445432
RO3,Macroregiunea Trei,23/10/2014,283.7915182,285.4000119,0.017045622,-1.358834945,-0.040383378
RO4,Macroregiunea Patru,23/10/2014,279.5680996,280.5924438,0.023714008,0.823051874,-0.1266428
RO1,Macroregiunea Unu,24/10/2014,274.6460956,278.0432878,0.00870227,-2.521689686,-0.695887133
RO2,Macroregiunea Doi,24/10/2014,274.7983597,276.5206489,0.015981054,-1.541017112,-3.472206668
RO3,Macroregiunea Trei,24/10/2014,277.9501318,280.2133394,0.006075043,-2.077442707,-2.003342199
RO4,Macroregiunea Patru,24/10/2014,278.7817191,281.0046797,0.002010287,-1.034912389,0.153201778
RO1,Macroregiunea Unu,25/10/2014,270.3844954,276.1376134,1.41E-04,-1.770681452,-0.006562794
RO2,Macroregiunea Doi,25/10/2014,269.0147997,274.1048423,0.002298102,-1.925725294,-3.403545105
RO3,Macroregiunea Trei,25/10/2014,271.4926993,276.0477321,0.007900136,-3.131446736,-3.570965027
RO4,Macroregiunea Patru,25/10/2014,275.597105,278.3711971,0.004031185,-0.761269848,0.178590127
RO1,Macroregiunea Unu,26/10/2014,268.9115772,275.365502,5.49E-05,-1.108544651,-0.124709017
RO2,Macroregiunea Doi,26/10/2014,267.6872707,274.0836236,7.01E-04,-1.034751214,-2.72411114
RO3,Macroregiunea Trei,26/10/2014,270.7791712,275.3561598,0.00433316,-1.507440789,-2.282601803
RO4,Macroregiunea Patru,26/10/2014,274.1787353,277.3428858,0.001256107,-0.35510773,0.149901068
RO1,Macroregiunea Unu,27/10/2014,268.3310803,275.1869904,4.53E-08,-0.938297005,-0.192877143
RO2,Macroregiunea Doi,27/10/2014,267.4065164,274.5463817,0.001021636,-0.374546249,-2.60533943
RO3,Macroregiunea Trei,27/10/2014,269.6912799,275.9897585,0.001585318,-0.662320506,-1.158631238
RO4,Macroregiunea Patru,27/10/2014,273.1692594,277.3488521,3.65E-05,-0.186175373,0.22114678
RO1,Macroregiunea Unu,28/10/2014,268.3045756,274.9225936,1.74E-04,-0.984497393,0.140526411
RO2,Macroregiunea Doi,28/10/2014,269.6574597,274.9279568,0.001005241,-0.273836772,-1.89852854
RO3,Macroregiunea Trei,28/10/2014,272.2235216,275.7475562,0.001476193,-0.637199935,-0.945440697
RO4,Macroregiunea Patru,28/10/2014,272.6567883,276.5654593,5.46E-04,-0.801936971,0.410778718
RO1,Macroregiunea Unu,29/10/2014,272.6266611,276.2572104,2.62E-05,-0.682829608,0.213592591
RO2,Macroregiunea Doi,29/10/2014,273.5820202,276.6746578,8.27E-05,-0.504829275,-0.53917936
RO3,Macroregiunea Trei,29/10/2014,275.3187013,278.2905597,8.54E-04,-0.417669402,-0.705902646
RO4,Macroregiunea Patru,29/10/2014,274.7893219,278.2386716,5.34E-05,-0.821320801,0.10855747
RO1,Macroregiunea Unu,30/10/2014,274.6320887,277.1697507,1.20E-04,0.320014447,-0.618977641
RO2,Macroregiunea Doi,30/10/2014,275.4725957,277.8115173,3.63E-04,0.396615883,-1.911989639
RO3,Macroregiunea Trei,30/10/2014,278.1321887,279.6391074,0.003405559,0.808149327,-0.682517766
RO4,Macroregiunea Patru,30/10/2014,277.0199978,279.4381682,7.38E-04,0.619143064,-0.633189623
RO1,Macroregiunea Unu,31/10/2014,274.7937201,276.3324414,1.53E-05,0.465069913,-0.463723301
RO2,Macroregiunea Doi,31/10/2014,274.8799719,278.2632748,5.39E-05,1.010747033,-2.971934975
RO3,Macroregiunea Trei,31/10/2014,277.610818,280.1552986,6.27E-05,0.578420067,-1.010315974
RO4,Macroregiunea Patru,31/10/2014,277.3720654,279.7443325,1.15E-05,0.862606946,-0.766659825
RO1,Macroregiunea Unu,01/11/2014,274.5337603,276.5219356,4.50E-05,0.291940024,-0.119799332
RO2,Macroregiunea Doi,01/11/2014,274.6282979,278.2573966,4.17E-05,0.889053209,-2.146785533
RO3,Macroregiunea Trei,01/11/2014,276.4874093,279.1178916,2.29E-05,0.412728411,-0.419714345
RO4,Macroregiunea Patru,01/11/2014,276.7220195,279.1210529,1.79E-05,0.482238078,-0.257321213
RO1,Macroregiunea Unu,02/11/2014,274.4594992,277.2037065,6.82E-06,-0.429899962,0.260248939
RO2,Macroregiunea Doi,02/11/2014,274.2339866,277.4617242,5.73E-06,-0.53818514,-0.220534866
RO3,Macroregiunea Trei,02/11/2014,275.8666016,278.3056155,1.47E-05,-0.719297796,-0.179420758
RO4,Macroregiunea Patru,02/11/2014,276.4414128,278.8776333,2.29E-05,-0.52937078,0.0205245
RO1,Macroregiunea Unu,03/11/2014,274.7216327,277.6637188,1.17E-06,-0.705974771,0.743411095
RO2,Macroregiunea Doi,03/11/2014,273.8912401,277.1731183,1.10E-06,-0.031544899,2.116056448
RO3,Macroregiunea Trei,03/11/2014,275.0377709,277.9326731,5.29E-06,-0.530991337,0.500972221
RO4,Macroregiunea Patru,03/11/2014,276.0909589,279.1130702,2.20E-05,-1.071962607,0.589560706
RO1,Macroregiunea Unu,04/11/2014,274.4747442,278.6134505,1.30E-06,-0.686350956,1.224552322
RO2,Macroregiunea Doi,04/11/2014,275.819087,279.109324,1.28E-06,0.123366337,2.768519881
RO3,Macroregiunea Trei,04/11/2014,275.7211423,278.4276123,1.41E-06,-0.305983628,0.684364038
RO4,Macroregiunea Patru,04/11/2014,276.0438284,279.5555211,5.95E-06,-0.992031156,0.870784675
RO1,Macroregiunea Unu,05/11/2014,274.8676272,279.7891249,4.30E-07,-0.919968023,1.344261704
RO2,Macroregiunea Doi,05/11/2014,277.0859534,280.2229836,4.58E-07,0.212014755,2.402965715
RO3,Macroregiunea Trei,05/11/2014,276.5781249,278.91131,1.14E-06,-0.147140033,0.192034017
RO4,Macroregiunea Patru,05/11/2014,277.24052,280.656706,5.95E-06,-1.135286958,1.079916439
RO1,Macroregiunea Unu,06/11/2014,277.388026,281.7964382,1.72E-06,-1.026848469,0.911723908
RO2,Macroregiunea Doi,06/11/2014,278.2795802,281.1150038,1.79E-06,0.571813964,1.609022038
RO3,Macroregiunea Trei,06/11/2014,278.4863259,280.7181869,1.96E-06,0.797285534,0.380270275
RO4,Macroregiunea Patru,06/11/2014,279.3535887,282.7908875,1.80E-05,-0.891058526,0.941667133
RO1,Macroregiunea Unu,07/11/2014,279.5307575,284.0174334,9.39E-05,-0.941223252,1.024708762
RO2,Macroregiunea Doi,07/11/2014,280.0057813,282.0758516,1.12E-05,-0.058925981,1.386726126
RO3,Macroregiunea Trei,07/11/2014,281.0152575,283.385906,2.37E-06,-0.251155745,0.027067321
RO4,Macroregiunea Patru,07/11/2014,281.3733977,285.0967023,2.10E-05,-0.90410669,0.730510697
RO1,Macroregiunea Unu,08/11/2014,281.1785143,284.3750048,3.45E-04,-0.92271814,0.31730705
RO2,Macroregiunea Doi,08/11/2014,282.1224183,283.6110948,1.11E-04,-1.001621797,1.078259476
RO3,Macroregiunea Trei,08/11/2014,282.5199174,284.1793763,8.84E-05,-1.746569429,-0.530351759
RO4,Macroregiunea Patru,08/11/2014,282.1891965,285.0051784,2.73E-04,-1.183794771,0.121979799
RO1,Macroregiunea Unu,09/11/2014,279.4521928,282.8699451,2.79E-06,-0.612146593,0.479768125
RO2,Macroregiunea Doi,09/11/2014,281.0535148,283.0135002,9.72E-05,-0.966881129,0.430929313
RO3,Macroregiunea Trei,09/11/2014,281.3519273,283.1861426,5.55E-05,-1.353630717,-0.788848238
RO4,Macroregiunea Patru,09/11/2014,281.6289646,283.9329555,2.18E-04,-0.857439364,0.278248545
RO1,Macroregiunea Unu,10/11/2014,278.3191059,281.5282071,1.40E-06,-0.595424319,0.321900138
RO2,Macroregiunea Doi,10/11/2014,279.5002045,281.645009,1.20E-05,0.117489726,0.374722721
RO3,Macroregiunea Trei,10/11/2014,280.1828291,282.2310551,6.71E-05,0.768381044,-0.017746704
RO4,Macroregiunea Patru,10/11/2014,280.3000315,282.7082271,3.64E-05,-0.542752822,0.508741429
RO1,Macroregiunea Unu,11/11/2014,277.5107023,281.0701338,4.33E-06,-0.889402117,0.500122909
RO2,Macroregiunea Doi,11/11/2014,279.4870187,280.9724178,2.16E-04,-0.607813251,1.150417608
RO3,Macroregiunea Trei,11/11/2014,279.6949969,281.42505,6.34E-05,-0.547294084,-0.142132804
RO4,Macroregiunea Patru,11/11/2014,279.7797582,282.3119016,3.89E-05,-1.067193721,0.537420627
RO1,Macroregiunea Unu,12/11/2014,277.6648778,280.7837949,1.04E-04,-1.333812521,0.886821761
RO2,Macroregiunea Doi,12/11/2014,280.6902072,282.1828325,8.75E-04,-1.79327818,1.734192027
RO3,Macroregiunea Trei,12/11/2014,281.7571469,283.2802683,0.001308236,-2.12954116,0.441712975
RO4,Macroregiunea Patru,12/11/2014,279.8088364,281.9720027,5.44E-04,-1.662761245,0.533539057
RO1,Macroregiunea Unu,13/11/2014,278.7522015,281.1990099,2.37E-04,-1.658447556,0.843277972
RO2,Macroregiunea Doi,13/11/2014,280.3638018,281.7882634,0.001438279,-2.515675233,0.821684414
RO3,Macroregiunea Trei,13/11/2014,282.1558299,283.4646724,0.00192091,-3.063785789,-0.326024521
RO4,Macroregiunea Patru,13/11/2014,281.0623691,282.9076201,0.001936255,-2.032672547,-0.106400076
RO1,Macroregiunea Unu,14/11/2014,278.6749496,280.7499978,1.16E-04,-1.129085778,0.500974551
RO2,Macroregiunea Doi,14/11/2014,277.7028676,279.6944379,4.88E-04,-1.741409761,-1.232999097
RO3,Macroregiunea Trei,14/11/2014,279.57984,281.1883419,0.001267981,-2.582025661,-1.491382689
RO4,Macroregiunea Patru,14/11/2014,280.9300747,282.1101704,0.002044883,-1.355777561,0.059533384
RO1,Macroregiunea Unu,15/11/2014,277.3285669,279.6294579,1.17E-05,-1.212401544,0.672000659
RO2,Macroregiunea Doi,15/11/2014,276.0363551,278.4525584,1.49E-04,-1.155460576,-0.71508034
RO3,Macroregiunea Trei,15/11/2014,276.713553,279.3636151,1.16E-04,-1.390093824,-0.699524282
RO4,Macroregiunea Patru,15/11/2014,278.0410866,280.4577077,1.18E-04,-1.544079752,0.889048479
RO1,Macroregiunea Unu,16/11/2014,275.7256116,279.2277133,0.001736166,-1.445582011,1.117427876
RO2,Macroregiunea Doi,16/11/2014,275.5943669,278.0149892,2.64E-04,-1.610057457,0.843782952
RO3,Macroregiunea Trei,16/11/2014,276.7874849,279.0804874,4.16E-04,-2.031321025,-0.459236721
RO4,Macroregiunea Patru,16/11/2014,276.9106164,279.4111354,0.002440661,-2.183177805,0.918740537
RO1,Macroregiunea Unu,17/11/2014,277.7100862,279.009091,0.005580948,-1.17356846,0.988509314
RO2,Macroregiunea Doi,17/11/2014,277.5671269,278.8021361,0.006761842,-2.090477556,0.940202468
RO3,Macroregiunea Trei,17/11/2014,279.4521613,280.4057342,0.005948287,-1.848459231,-0.338511409
RO4,Macroregiunea Patru,17/11/2014,278.693003,279.9527062,0.005224242,-1.490654407,0.432309973
RO1,Macroregiunea Unu,18/11/2014,277.5801616,279.6195705,0.002768991,-1.532982071,1.117836033
RO2,Macroregiunea Doi,18/11/2014,277.9698278,278.604428,0.001048953,-1.523985659,0.307281379
RO3,Macroregiunea Trei,18/11/2014,279.9029581,280.8097169,0.001956991,-1.782382875,-0.709896335
RO4,Macroregiunea Patru,18/11/2014,278.8633229,280.3078968,0.005656764,-1.952359393,0.923282789
RO1,Macroregiunea Unu,19/11/2014,278.1057213,279.7278696,0.002772209,-0.430688474,0.159156072
RO2,Macroregiunea Doi,19/11/2014,279.3732075,279.665481,0.008904193,-0.658667088,-0.497370285
RO3,Macroregiunea Trei,19/11/2014,280.9658933,281.2013151,0.008505328,-1.002986915,-1.197710903
RO4,Macroregiunea Patru,19/11/2014,279.6204392,280.708893,0.004669414,-0.315677549,-0.099264047
RO1,Macroregiunea Unu,20/11/2014,276.2359588,277.8584846,0.004067508,1.376729495,-1.59582834
RO2,Macroregiunea Doi,20/11/2014,275.7416473,276.623104,0.016246854,1.29198403,-3.359898572
RO3,Macroregiunea Trei,20/11/2014,278.9224454,280.2043663,0.015693733,1.502521672,-1.417510804
RO4,Macroregiunea Patru,20/11/2014,277.6991853,279.9843265,0.001149736,2.550705606,-1.335087101
RO1,Macroregiunea Unu,21/11/2014,272.5452829,275.0810473,0.001173134,1.012525873,-1.032879356
RO2,Macroregiunea Doi,21/11/2014,273.5914302,274.8082832,0.008009227,0.865130225,-3.306158317
RO3,Macroregiunea Trei,21/11/2014,276.1812793,277.9097698,0.007107428,0.035650808,-1.197199932
RO4,Macroregiunea Patru,21/11/2014,274.7974209,277.9217857,6.61E-04,1.454467434,-1.235257446
RO1,Macroregiunea Unu,22/11/2014,272.9979119,275.0055535,3.28E-04,0.740865495,-0.351448661
RO2,Macroregiunea Doi,22/11/2014,271.8685535,274.8807627,4.47E-04,0.380756422,-1.874810183
RO3,Macroregiunea Trei,22/11/2014,274.5186041,276.9256105,2.74E-04,0.325677445,-0.151203272
RO4,Macroregiunea Patru,22/11/2014,275.0069838,277.2490111,8.96E-05,0.488321712,-0.358436514
RO1,Macroregiunea Unu,23/11/2014,273.2121944,275.3045538,4.14E-04,0.170923074,-0.560182742
RO2,Macroregiunea Doi,23/11/2014,272.309223,274.7647542,8.16E-04,0.015203549,-1.793935035
RO3,Macroregiunea Trei,23/11/2014,274.3611951,276.6402033,6.70E-04,-0.474047627,-0.362789587
RO4,Macroregiunea Patru,23/11/2014,274.9157749,277.0573547,3.29E-04,-0.023268357,-0.373665875
RO1,Macroregiunea Unu,24/11/2014,270.3352001,273.3741413,2.24E-04,-1.302613978,0.190491214
RO2,Macroregiunea Doi,24/11/2014,270.6296944,273.3004809,8.27E-04,-0.996637236,-2.042674811
RO3,Macroregiunea Trei,24/11/2014,272.1781953,274.8431751,0.001568508,-1.761475511,-0.996796988
RO4,Macroregiunea Patru,24/11/2014,273.6954437,275.9810961,0.001387166,-1.133722689,0.401676558
RO1,Macroregiunea Unu,25/11/2014,269.0018013,272.4008426,5.53E-05,-0.568763119,-0.041842476
RO2,Macroregiunea Doi,25/11/2014,269.1130372,271.9784529,1.38E-04,-1.021738566,-1.44778306
RO3,Macroregiunea Trei,25/11/2014,270.4231311,273.6855416,1.33E-04,-0.850822911,-0.836096826
RO4,Macroregiunea Patru,25/11/2014,271.4855488,274.711535,1.54E-04,-0.695310618,0.259829354
RO1,Macroregiunea Unu,26/11/2014,268.383431,271.4147355,2.41E-05,-0.588962634,0.034562362
RO2,Macroregiunea Doi,26/11/2014,266.13145,269.9776041,6.21E-05,-0.369749017,-1.652323712
RO3,Macroregiunea Trei,26/11/2014,267.8296901,271.6275683,1.85E-04,-0.834388018,-0.236302858
RO4,Macroregiunea Patru,26/11/2014,270.2812712,273.3547322,1.75E-04,-0.580539487,0.608798293
RO1,Macroregiunea Unu,27/11/2014,266.8925791,270.5588577,1.63E-05,-1.001338819,0.378039496
RO2,Macroregiunea Doi,27/11/2014,266.1460752,269.4006128,2.13E-05,-0.305678493,-0.230904874
RO3,Macroregiunea Trei,27/11/2014,267.1652103,270.9334974,8.05E-05,-1.026620693,-0.048255781
RO4,Macroregiunea Patru,27/11/2014,268.3663803,272.3207904,1.37E-04,-1.415395766,0.453536565
RO1,Macroregiunea Unu,28/11/2014,268.8497191,271.7695784,0.005083527,-1.084890935,0.441198834
RO2,Macroregiunea Doi,28/11/2014,268.4027799,270.6284596,0.002460027,-0.846847831,0.109061159
RO3,Macroregiunea Trei,28/11/2014,269.3283135,271.9017284,0.001429259,-1.065668124,-0.534999859
RO4,Macroregiunea Patru,28/11/2014,271.3235867,273.8491372,0.002764515,-1.302295629,0.320580372
RO1,Macroregiunea Unu,29/11/2014,272.1666188,273.7043027,0.007791569,-1.392937536,0.019016172
RO2,Macroregiunea Doi,29/11/2014,268.411087,270.8768441,0.002723249,-0.437600104,-1.789014976
RO3,Macroregiunea Trei,29/11/2014,270.945415,272.6170686,0.004390156,-1.797037051,-0.724995431
RO4,Macroregiunea Patru,29/11/2014,274.0186635,275.4750519,0.004071023,-1.372493095,0.183001245
RO1,Macroregiunea Unu,30/11/2014,271.5845603,273.3812142,0.00254074,-1.301067008,0.085004008
RO2,Macroregiunea Doi,30/11/2014,267.0818887,269.7656833,0.001112969,-0.77723284,-1.539042104
RO3,Macroregiunea Trei,30/11/2014,269.2080136,271.3276208,0.003249352,-1.883026033,-0.575507525
RO4,Macroregiunea Patru,30/11/2014,273.0364027,274.7832283,0.002509514,-1.277869074,0.30587885
RO1,Macroregiunea Unu,01/12/2014,268.0616578,272.0800374,0.007530102,-2.602321109,0.68793829
RO2,Macroregiunea Doi,01/12/2014,266.5802323,269.5338486,0.001778086,-1.421201725,-0.896205726
RO3,Macroregiunea Trei,01/12/2014,268.1026793,270.5324519,0.009176739,-3.13655544,-1.125956334
RO4,Macroregiunea Patru,01/12/2014,271.2140852,273.0455943,0.009877007,-2.729901034,0.479198513
RO1,Macroregiunea Unu,02/12/2014,270.0645854,272.6493831,0.00556361,-2.629002262,0.910853402
RO2,Macroregiunea Doi,02/12/2014,269.8192406,271.2156434,0.011303557,-2.792221793,0.007467912
RO3,Macroregiunea Trei,02/12/2014,272.6234735,273.5927055,0.010876078,-3.751892525,-1.419605696
RO4,Macroregiunea Patru,02/12/2014,272.6546429,274.3061786,0.007545297,-2.593518803,-0.16347777
RO1,Macroregiunea Unu,03/12/2014,270.7212077,274.0333439,1.84E-04,-2.117875604,0.910790614
RO2,Macroregiunea Doi,03/12/2014,270.3590937,271.892499,0.003037842,-2.510415387,-0.078067461
RO3,Macroregiunea Trei,03/12/2014,273.8266195,274.8541054,0.005697832,-3.834779811,-2.208465288
RO4,Macroregiunea Patru,03/12/2014,273.9998661,276.0903832,0.004878859,-2.647356443,-0.2898516
RO1,Macroregiunea Unu,04/12/2014,272.3644513,274.3636935,8.78E-05,-1.109264647,0.396496786
RO2,Macroregiunea Doi,04/12/2014,270.8517657,272.2403906,0.002598486,-1.281434477,-0.771232006
RO3,Macroregiunea Trei,04/12/2014,273.4790009,274.2339171,0.005008492,-2.050947778,-1.6715359
RO4,Macroregiunea Patru,04/12/2014,274.7913842,276.2439359,0.001204004,-1.369221504,-0.025131927
RO1,Macroregiunea Unu,05/12/2014,273.772601,275.0233054,9.66E-05,-1.336490068,0.586780973
RO2,Macroregiunea Doi,05/12/2014,271.4637491,272.7583454,0.001129386,-1.232799791,-0.500040174
RO3,Macroregiunea Trei,05/12/2014,273.0292209,273.7270616,0.001090058,-1.831519476,-0.958878514
RO4,Macroregiunea Patru,05/12/2014,275.0148094,276.3538296,0.001355635,-1.692794839,0.218663054
RO1,Macroregiunea Unu,06/12/2014,274.6835847,276.0276831,3.33E-04,-1.359004573,0.472814565
RO2,Macroregiunea Doi,06/12/2014,273.4301371,274.2990579,0.001018368,-1.591761257,-0.070154949
RO3,Macroregiunea Trei,06/12/2014,275.2377032,275.6480548,0.008692506,-2.486404724,-1.538948182
RO4,Macroregiunea Patru,06/12/2014,276.2029159,277.0823954,0.007146153,-1.587891254,-0.152562994
RO1,Macroregiunea Unu,07/12/2014,275.2617896,275.9714094,0.005672718,-0.782551123,0.177553567
RO2,Macroregiunea Doi,07/12/2014,272.0635866,272.886335,0.004817981,-1.144074753,-1.11798589
RO3,Macroregiunea Trei,07/12/2014,274.0311717,274.5734266,0.007691526,-2.037734698,-1.349345035
RO4,Macroregiunea Patru,07/12/2014,276.3621274,276.8958863,0.005669119,-0.84326952,0.046244883
RO1,Macroregiunea Unu,08/12/2014,274.8375348,275.6731406,0.002663644,-0.04581959,-0.092841563
RO2,Macroregiunea Doi,08/12/2014,272.3476147,273.1660628,5.93E-04,-0.608819752,-0.66320106
RO3,Macroregiunea Trei,08/12/2014,273.8077746,274.5695163,0.003398802,-1.121008225,-1.117191059
RO4,Macroregiunea Patru,08/12/2014,275.4803259,276.422132,0.002647,-0.247219038,-0.214875885
RO1,Macroregiunea Unu,09/12/2014,273.0478468,273.8586769,0.010587905,-0.878610172,-1.380842171
RO2,Macroregiunea Doi,09/12/2014,272.7394735,273.6124603,0.011760223,-0.300196575,-3.576662336
RO3,Macroregiunea Trei,09/12/2014,275.02188,275.7721978,0.020108358,-2.328575347,-2.570888574
RO4,Macroregiunea Patru,09/12/2014,275.5182893,276.1725716,0.015553319,-0.510105704,-1.214187469
RO1,Macroregiunea Unu,10/12/2014,272.9538198,274.1385366,0.003909601,0.050466568,-0.235773281
RO2,Macroregiunea Doi,10/12/2014,272.2863142,273.3237051,0.006416755,1.234418641,-2.441180782
RO3,Macroregiunea Trei,10/12/2014,274.2899259,274.914807,0.006312048,1.270416869,-0.175972949
RO4,Macroregiunea Patru,10/12/2014,274.2935707,274.9936543,0.004538309,0.93984215,0.154892689
RO1,Macroregiunea Unu,11/12/2014,272.9658817,273.7576852,0.002244775,0.678375665,0.427593813
RO2,Macroregiunea Doi,11/12/2014,273.2964694,274.2132201,0.001694183,0.965265615,0.945221705
RO3,Macroregiunea Trei,11/12/2014,273.6784977,274.7699629,1.89E-05,1.711996337,0.758028438
RO4,Macroregiunea Patru,11/12/2014,273.3064266,274.4427314,0.001049745,0.728605336,0.429091686
RO1,Macroregiunea Unu,12/12/2014,270.7409894,272.5649768,3.06E-04,0.216370046,1.019295876
RO2,Macroregiunea Doi,12/12/2014,271.0606884,273.0616054,2.83E-05,1.421905317,0.295775922
RO3,Macroregiunea Trei,12/12/2014,272.5051412,274.4515259,6.99E-06,1.416233627,-0.160324437
RO4,Macroregiunea Patru,12/12/2014,271.6012303,273.6017014,5.19E-06,0.207787701,0.315074259
RO1,Macroregiunea Unu,13/12/2014,268.9508667,273.1479801,1.09E-06,-0.448393318,1.192303775
RO2,Macroregiunea Doi,13/12/2014,270.374114,273.0617916,2.08E-06,1.048372337,2.133223468
RO3,Macroregiunea Trei,13/12/2014,271.8213104,273.9663001,2.62E-06,0.905789565,0.569952029
RO4,Macroregiunea Patru,13/12/2014,271.1664121,274.3602834,6.88E-06,-0.384393436,0.671526056
RO1,Macroregiunea Unu,14/12/2014,271.3310299,275.3590957,2.22E-04,-0.294591201,0.938941725
RO2,Macroregiunea Doi,14/12/2014,271.6839285,273.6185306,2.39E-05,1.049738134,1.281858455
RO3,Macroregiunea Trei,14/12/2014,271.7047472,273.4118936,1.36E-05,1.32772033,0.376105451
RO4,Macroregiunea Patru,14/12/2014,272.1649316,275.285378,2.71E-05,-0.028075229,0.523270019
RO1,Macroregiunea Unu,15/12/2014,274.2260344,276.5551925,3.66E-05,-0.523772726,0.788770521
RO2,Macroregiunea Doi,15/12/2014,272.9286259,274.1142984,1.44E-05,0.630550273,0.976497822
RO3,Macroregiunea Trei,15/12/2014,273.2662588,274.4736937,4.84E-06,0.77235009,0.188161623
RO4,Macroregiunea Patru,15/12/2014,273.7770172,275.89734,5.40E-06,-0.289574509,0.408086759
RO1,Macroregiunea Unu,16/12/2014,273.5140896,275.7966813,2.93E-04,-0.770061886,0.745192632
RO2,Macroregiunea Doi,16/12/2014,273.769022,274.6355178,4.15E-05,-0.1117026,1.605535483
RO3,Macroregiunea Trei,16/12/2014,274.0132297,275.1528336,3.92E-05,-0.115360418,0.090177268
